<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
SGZH;D;20210609;000000;7.616;7.899;7.571;7.894;12820900;100175538.7
SGZH;D;20210610;000000;7.89;7.944;7.822;7.931;21791600;172125931.2
SGZH;D;20210611;000000;7.931;7.95;7.926;7.949;5666500;44991968.1
SGZH;D;20210614;000000;7.949;7.997;7.851;7.965;5736000;45594844.4
SGZH;D;20210615;000000;7.922;7.967;7.831;7.869;13578800;107205236.6
SGZH;D;20210616;000000;7.892;7.892;7.772;7.783;3808600;29718072.2
SGZH;D;20210617;000000;7.84;7.884;7.728;7.774;4262200;33131193.9
SGZH;D;20210618;000000;7.774;7.802;7.602;7.603;7221300;55370939.8
SGZH;D;20210621;000000;7.667;7.729;7.666;7.68;3278600;25242120.9
SGZH;D;20210622;000000;7.7;7.728;7.615;7.66;3858100;29598864.3
SGZH;D;20210623;000000;7.669;7.7;7.633;7.685;7875500;60444235.4
SGZH;D;20210624;000000;7.719;7.748;7.554;7.6;15695800;120129599.3
SGZH;D;20210625;000000;7.621;7.674;7.552;7.554;9845300;74641047.4
SGZH;D;20210628;000000;7.59;7.67;7.522;7.63;4546800;34637669.5
SGZH;D;20210629;000000;7.629;7.629;7.46;7.523;15833000;119107963
SGZH;D;20210630;000000;7.51;7.648;7.5;7.62;5233800;39686498.5
SGZH;D;20210701;000000;7.604;7.691;7.6;7.652;4186400;32078584.7
SGZH;D;20210702;000000;7.652;7.652;7.562;7.563;3562400;27041518.2
SGZH;D;20210705;000000;7.6;7.652;7.51;7.65;4891300;37098557.3
SGZH;D;20210706;000000;7.65;7.663;7.555;7.556;10048900;76388992
SGZH;D;20210707;000000;7.559;7.623;7.5;7.555;6510100;49099340.6
SGZH;D;20210708;000000;7.55;7.566;7.45;7.455;10849900;81307582.8
SGZH;D;20210709;000000;7.494;7.494;7.391;7.45;6165300;45889657.1
SGZH;D;20210712;000000;7.45;7.45;7.391;7.421;5538500;41143745.4
SGZH;D;20210713;000000;7.45;7.526;7.395;7.4;7003000;51933311.9
SGZH;D;20210714;000000;7.455;7.455;7.286;7.291;9324000;68304645.7
SGZH;D;20210715;000000;7.45;7.45;7.2;7.205;9263900;66896754.9
SGZH;D;20210716;000000;7.205;7.29;7.124;7.186;5216200;37595280.5
SGZH;D;20210719;000000;7.201;7.23;6.804;6.805;17292700;120386455.8
SGZH;D;20210720;000000;6.887;7.044;6.826;6.95;5773900;40197580.1
SGZH;D;20210721;000000;7.044;7.063;6.77;7.027;14131700;98965524.9
SGZH;D;20210722;000000;7.09;7.3;7.031;7.289;6094400;44056021.9
SGZH;D;20210723;000000;7.324;7.46;7.301;7.41;5874300;43438485.3
SGZH;D;20210726;000000;7.417;7.549;7.041;7.233;7317100;53934033.3
SGZH;D;20210727;000000;7.35;7.395;7.231;7.286;3202400;23436255.3
SGZH;D;20210728;000000;7.287;7.449;7.287;7.38;2564600;18838117.7
SGZH;D;20210729;000000;7.38;7.51;7.349;7.46;5660000;42259311.9
SGZH;D;20210730;000000;7.46;7.52;7.28;7.35;5142800;37759968.8
SGZH;D;20210802;000000;7.413;7.451;7.351;7.366;2641300;19542384.3
SGZH;D;20210803;000000;7.446;7.446;7.296;7.321;3054100;22420334.6
SGZH;D;20210804;000000;7.337;7.399;7.211;7.342;4132800;30191332.7
SGZH;D;20210805;000000;7.353;7.39;7.213;7.34;4487400;32815397.9
SGZH;D;20210806;000000;7.34;7.439;7.221;7.25;5282000;38373368.6
SGZH;D;20210809;000000;7.284;7.3;7.132;7.17;6231400;44818133.2
SGZH;D;20210810;000000;7.225;7.294;7.182;7.219;2953100;21368793.8
SGZH;D;20210811;000000;7.226;7.31;7.226;7.31;3408000;24806596.4
SGZH;D;20210812;000000;7.31;7.36;7.22;7.23;3133500;22856057
SGZH;D;20210813;000000;7.294;7.306;7.2;7.23;5644500;40869284.8
SGZH;D;20210816;000000;7.233;7.292;7.15;7.161;2825200;20363310.2
SGZH;D;20210817;000000;7.16;7.3;7.143;7.211;5002300;35940202.4
SGZH;D;20210818;000000;7.27;7.27;7.2;7.23;2061500;14915828.3
SGZH;D;20210819;000000;7.23;7.52;7.11;7.32;7006600;50807706.9
SGZH;D;20210820;000000;7.393;7.467;7.254;7.45;5015800;37070004.1
SGZH;D;20210823;000000;7.46;7.605;7.451;7.53;20017300;150475070.9
SGZH;D;20210824;000000;7.557;7.735;7.49;7.69;17083700;130111727.3
SGZH;D;20210825;000000;7.7;8.05;7.692;8.005;30679000;243420658.3
SGZH;D;20210826;000000;8.005;8.04;7.75;8.029;19099100;152138285
SGZH;D;20210827;000000;8.064;8.34;7.924;8.181;42872500;351500338.9
SGZH;D;20210830;000000;8.213;8.95;8.213;8.688;60113200;520164414
SGZH;D;20210831;000000;8.688;9;8.29;8.463;59238900;514410367.4
SGZH;D;20210901;000000;8.545;8.695;8.5;8.621;23653900;203133729.1
SGZH;D;20210902;000000;8.621;8.796;8.501;8.557;22287300;193113097.7
SGZH;D;20210903;000000;8.67;8.88;8.561;8.821;29449100;258740025.5
SGZH;D;20210906;000000;8.869;8.994;8.79;8.994;37696000;337758278.8
SGZH;D;20210907;000000;8.994;9;8.652;8.938;31623800;281281066.8
SGZH;D;20210908;000000;8.99;8.99;8.725;8.869;11680900;103416691.6
SGZH;D;20210909;000000;8.87;8.88;8.577;8.637;18113600;157194545
SGZH;D;20210910;000000;8.64;8.8;8.625;8.681;11816400;103101766.8
SGZH;D;20210913;000000;8.74;8.88;8.71;8.817;14800900;130678313.6
SGZH;D;20210914;000000;8.849;8.9;8.73;8.805;13766500;121689616.1
SGZH;D;20210915;000000;8.869;8.88;8.62;8.702;36306000;316087608
SGZH;D;20210916;000000;8.702;8.782;8.686;8.686;13993400;122259473.7
SGZH;D;20210917;000000;8.7;8.819;8.506;8.78;42695400;374310035.6
SGZH;D;20210920;000000;8.797;8.803;8.45;8.536;29730100;254468816.3
SGZH;D;20210921;000000;8.536;8.661;8.484;8.508;8300800;70977688.8
SGZH;D;20210922;000000;8.5;8.63;8.5;8.571;13163500;112979748.3
SGZH;D;20210923;000000;8.65;8.8;8.586;8.639;15261900;132452497.7
SGZH;D;20210924;000000;8.679;8.788;8.661;8.683;10517900;91658052.1
SGZH;D;20210927;000000;8.721;8.888;8.69;8.797;21715000;190953287.4
SGZH;D;20210928;000000;8.839;8.839;8.653;8.717;9789200;85377494.2
SGZH;D;20210929;000000;8.75;8.798;8.682;8.7;7103500;61960268.1
SGZH;D;20210930;000000;8.728;8.822;8.7;8.788;10825700;95049260.3
SGZH;D;20211001;000000;8.807;8.813;8.69;8.696;9007200;78782103.2
SGZH;D;20211004;000000;8.692;8.79;8.688;8.728;6995100;61040604.8
SGZH;D;20211005;000000;8.728;8.81;8.701;8.754;14578200;128054929.6
SGZH;D;20211006;000000;8.75;8.797;8.69;8.77;11788600;102944160
SGZH;D;20211007;000000;8.77;9;8.749;8.971;36906400;329625415.5
SGZH;D;20211008;000000;8.99;9.5;8.953;9.481;66353000;611274052.8
SGZH;D;20211011;000000;9.8;10.091;9.65;9.99;139986100;1387120676.6
SGZH;D;20211012;000000;10;10.099;9.582;9.78;54139900;535344288.9
SGZH;D;20211013;000000;9.781;10.5;9.77;10.359;77491400;792167887.2
SGZH;D;20211014;000000;10.35;11.02;10.31;10.451;129839400;1401170174.5
SGZH;D;20211015;000000;10.596;10.881;10.468;10.75;38507400;412749777.9
SGZH;D;20211018;000000;10.77;11.479;10.75;11.134;92681300;1038583025.1
SGZH;D;20211019;000000;11.225;11.48;10.535;11;67972000;750761440.2
SGZH;D;20211020;000000;11.01;11.376;11.01;11.301;32348500;364307353.1
SGZH;D;20211021;000000;11.4;11.4;10.783;10.87;45866300;504883290.5
SGZH;D;20211022;000000;11;11;10.551;10.75;29780900;319254993.2
SGZH;D;20211025;000000;10.97;11;10.751;10.85;13761100;149822474.3
SGZH;D;20211026;000000;10.9;10.986;10.75;10.89;20551100;222661397.6
SGZH;D;20211027;000000;10.89;10.89;10.4;10.516;25076300;264425517.2
SGZH;D;20211028;000000;10.516;10.547;9.905;10.135;56247700;566007741.4
SGZH;D;20211029;000000;10.198;10.297;9.688;9.854;32592200;322443527.7
SGZH;D;20211101;000000;9.87;10.667;9.87;10.516;40065300;416483010.4
SGZH;D;20211102;000000;10.72;11.05;10.1;10.32;72716000;759512315.3
SGZH;D;20211103;000000;10.39;10.568;10.112;10.201;22343300;229551197.9
SGZH;D;20211105;000000;10.3;10.499;10.225;10.301;14338100;148454557.5
SGZH;D;20211108;000000;10.5;10.5;10.211;10.261;17305300;178657368.8
SGZH;D;20211109;000000;10.288;10.8;10.218;10.75;43054600;455098872.4
SGZH;D;20211110;000000;10.86;11.2;10.745;10.79;41827500;456936992.9
SGZH;D;20211111;000000;10.803;10.893;10.229;10.729;27441700;290847127.1
SGZH;D;20211112;000000;10.9;11.197;10.595;10.861;57863800;629966245.9
SGZH;D;20211115;000000;10.996;11.179;10.8;10.897;33147300;362120877.7
SGZH;D;20211116;000000;10.965;11.148;10.559;10.861;27514900;298343623.2
SGZH;D;20211117;000000;10.88;10.998;10.701;10.889;12094400;131460397.8
SGZH;D;20211118;000000;10.889;10.986;10.841;10.909;17740400;193754215.6
SGZH;D;20211119;000000;10.948;11.15;10.052;10.576;47868600;505790561.2
SGZH;D;20211122;000000;10.67;10.887;9.88;10.05;73379100;745009354.5
SGZH;D;20211123;000000;9.95;10.38;9.636;10.099;76995000;779558295.7
SGZH;D;20211124;000000;10.194;10.45;10.089;10.285;31275700;321628734.9
SGZH;D;20211125;000000;10.35;10.696;10.221;10.451;26782300;279107368.8
SGZH;D;20211126;000000;10.291;10.368;10.005;10.1;19690500;200860510.8
SGZH;D;20211129;000000;10.23;10.68;10.111;10.629;32559600;341169014.4
SGZH;D;20211130;000000;10.59;10.78;10.25;10.6;92007900;976035597.4
SGZH;D;20211201;000000;10.7;10.8;10.618;10.75;35168000;376717779.9
SGZH;D;20211202;000000;10.75;10.8;10.631;10.67;24288100;260390844.6
SGZH;D;20211203;000000;10.676;10.896;10.558;10.679;12915300;138559955.3
SGZH;D;20211206;000000;10.818;10.839;10.32;10.69;16153800;172110184
SGZH;D;20211207;000000;10.749;10.835;10.458;10.8;17669700;190475877.7
SGZH;D;20211208;000000;10.854;11.1;10.694;10.759;25612300;279447664.5
SGZH;D;20211209;000000;10.759;10.899;10.713;10.78;13359900;144459263.7
SGZH;D;20211210;000000;10.785;10.859;10.729;10.8;11932300;128696054.5
SGZH;D;20211213;000000;10.85;10.898;10.328;10.473;26190700;276852999.5
SGZH;D;20211214;000000;10.4;10.702;10.101;10.58;22121500;233197245.5
SGZH;D;20211215;000000;10.723;10.883;10.41;10.802;24081400;259322374.2
SGZH;D;20211216;000000;10.91;10.95;10.7;10.885;24346800;263615171.7
SGZH;D;20211217;000000;10.885;11.119;10.67;10.67;124080000;1336241419.9
SGZH;D;20211220;000000;10.689;10.858;10.501;10.814;20616900;220901870.1
SGZH;D;20211221;000000;10.865;11.07;10.73;10.866;27392600;299392529.4
SGZH;D;20211222;000000;10.866;11;10.811;10.931;15100900;165350080.8
SGZH;D;20211223;000000;10.986;11.01;10.901;10.943;25691700;281694347.6
SGZH;D;20211224;000000;10.988;10.988;10.84;10.928;7733400;84407714
SGZH;D;20211227;000000;10.945;10.987;10.917;10.94;18395900;201628824.9
SGZH;D;20211228;000000;10.943;11.184;10.877;11.06;32500200;357918269.7
SGZH;D;20211229;000000;11.1;11.289;11.002;11.084;18834900;209581774.7
SGZH;D;20211230;000000;11.118;11.234;11.067;11.09;29381600;326589183.9
SGZH;D;20220103;000000;11.142;11.3;10.952;11.07;26058100;291206733.1
SGZH;D;20220104;000000;11.07;11.2;11.001;11.08;20695500;229206065.9
SGZH;D;20220105;000000;10.757;11.038;10.63;10.907;23105300;251607763.6
SGZH;D;20220106;000000;10.8;10.899;10.6;10.622;18294800;195803880.5
SGZH;D;20220110;000000;10.605;10.825;10.6;10.725;15906400;170661130.4
SGZH;D;20220111;000000;10.73;10.825;10.623;10.666;16860100;180536837.4
SGZH;D;20220112;000000;10.658;10.749;10.634;10.676;16511300;176329078.7
SGZH;D;20220113;000000;10.664;10.868;10.63;10.63;21771700;234290227.4
SGZH;D;20220114;000000;10.799;10.799;10.23;10.45;72691100;760500841.5
SGZH;D;20220117;000000;10.501;10.723;10.04;10.205;39741300;408693905.3
SGZH;D;20220118;000000;10.2;10.205;9.56;9.919;39456600;390099576.2
SGZH;D;20220119;000000;9.92;10.4;9.631;9.761;33275100;333435338
SGZH;D;20220120;000000;9.967;10.2;9.8;10.045;22451500;223723299.3
SGZH;D;20220121;000000;9.99;10.04;9.801;9.801;26185500;260298947.6
SGZH;D;20220124;000000;9.92;9.92;9;9.354;36954500;347889486.5
SGZH;D;20220125;000000;9.5;9.75;9.123;9.236;19744600;185243389.2
SGZH;D;20220126;000000;9.471;9.875;9.274;9.761;24490700;236723181.4
SGZH;D;20220127;000000;9.79;10.113;9.662;9.92;17772100;177054475.1
SGZH;D;20220128;000000;10;10.3;9.943;9.999;24218800;242884333.2
SGZH;D;20220131;000000;10.099;10.189;9.921;9.984;19596800;196233856.6
SGZH;D;20220201;000000;10.149;10.149;9.704;9.82;12801300;125879183.5
SGZH;D;20220202;000000;9.949;9.949;9.673;9.717;10375100;101617442.1
SGZH;D;20220203;000000;9.699;9.699;9.241;9.4;23469900;220788144.6
SGZH;D;20220204;000000;9.401;9.729;9.4;9.596;22183300;213221237.6
SGZH;D;20220207;000000;9.6;9.76;9.476;9.699;11331100;108913209.3
SGZH;D;20220208;000000;9.74;9.976;9.711;9.976;11607700;114147792.9
SGZH;D;20220209;000000;9.986;10.249;9.965;10.15;15837200;160941080
SGZH;D;20220210;000000;10.157;10.184;9.921;10.115;7627000;76801847.8
SGZH;D;20220211;000000;9.864;10.06;9.67;9.779;9888300;97659202.6
SGZH;D;20220214;000000;9.662;9.985;9.57;9.69;13510400;131357951.9
SGZH;D;20220215;000000;9.989;10.089;9.69;9.94;16028100;158998093.3
SGZH;D;20220216;000000;10.011;10.247;9.94;9.972;15862500;159534694.7
SGZH;D;20220217;000000;9.9;9.932;9.749;9.814;12383300;122006403.4
SGZH;D;20220218;000000;9.9;9.99;9.15;9.45;16302500;155725534
SGZH;D;20220221;000000;9.765;9.95;8.05;8.501;51963200;463567436.4
SGZH;D;20220222;000000;8.246;8.71;7.54;8.6;58114400;481530218.5
SGZH;D;20220224;000000;7.76;8;6.05;6.603;66120400;461272400
SGZH;D;20220225;000000;7.263;8.318;7.101;7.74;39137100;307632654.4
SGZH;D;20220328;000000;8;8.499;7.148;8.2;51560400;406500759.5
SGZH;D;20220329;000000;8.44;9.627;8.2;8.65;53560500;482935941.1
SGZH;D;20220330;000000;9.4;9.4;8.7;8.85;22321500;200348812.3
SGZH;D;20220331;000000;9;9.689;8.94;9.548;44636300;420681882.7
SGZH;D;20220401;000000;9.65;10;9.548;9.628;32988700;323594195.4
SGZH;D;20220404;000000;9.747;9.9;9;9.531;30834900;294050763.7
SGZH;D;20220405;000000;9.561;9.62;8.717;9.083;27336700;250538669.1
SGZH;D;20220406;000000;9;9.449;8.78;9.224;15737100;145078056.9
SGZH;D;20220407;000000;9.4;9.4;8.805;9.18;15925400;147606331.2
SGZH;D;20220408;000000;9.183;9.293;8.8;8.97;11072200;99785247.9
SGZH;D;20220411;000000;9.095;9.095;8.85;8.855;8700800;77690298.9
SGZH;D;20220412;000000;8.801;8.901;8.4;8.63;25437200;217051313.9
SGZH;D;20220413;000000;8.7;8.876;8.501;8.598;10854400;93579279.9
SGZH;D;20220414;000000;8.677;8.77;8.439;8.512;15668700;133738365.8
SGZH;D;20220415;000000;8.514;9.123;8.212;8.895;43402300;381068378.9
SGZH;D;20220418;000000;8.98;9.1;8.88;8.934;16539200;148453007.3
SGZH;D;20220419;000000;8.934;8.96;8.46;8.82;18490500;160455794.9
SGZH;D;20220420;000000;8.85;8.99;8.74;8.825;9452700;83868245.6
SGZH;D;20220421;000000;8.855;8.981;8.8;8.93;8107900;72246150.2
SGZH;D;20220422;000000;8.93;8.99;8.712;8.77;7335300;64987311.9
SGZH;D;20220425;000000;8.8;8.8;8.55;8.639;7818300;67424098.8
SGZH;D;20220426;000000;8.71;8.864;8.58;8.796;13844800;121440046.6
SGZH;D;20220427;000000;8.8;8.978;8.702;8.94;8770000;78204594.8
SGZH;D;20220428;000000;8.99;9.4;8.977;9.033;17660100;161460945.3
SGZH;D;20220429;000000;9.033;9.298;9.003;9.154;8322100;76359184.7
SGZH;D;20220504;000000;9.15;9.26;8.801;8.953;12464100;112147763.4
SGZH;D;20220505;000000;8.99;9.2;8.84;9.025;9367600;84859149.1
SGZH;D;20220506;000000;9.03;9.085;8.92;9.006;5475900;49291660.3
SGZH;D;20220511;000000;9.007;9.2;9.007;9.099;8821400;80247452.4
SGZH;D;20220512;000000;9.14;9.14;8.897;8.97;8542000;77069596.7
SGZH;D;20220513;000000;8.906;9.038;8.9;8.986;5555800;49720330.7
SGZH;D;20220516;000000;9.08;9.176;8.98;9.091;11701700;106139803.3
SGZH;D;20220517;000000;9.15;9.15;9.007;9.05;12036000;109070078.4
SGZH;D;20220518;000000;9.096;9.15;9.051;9.102;15505700;141455965.8
SGZH;D;20220519;000000;9.149;9.188;8.94;9;20978200;189942685.5
SGZH;D;20220520;000000;9.1;9.15;8.916;9.01;18659700;168247004.6
SGZH;D;20220523;000000;8.2;9.015;8.2;8.954;14834000;130981233.8
SGZH;D;20220524;000000;8.96;9;8.821;8.895;10296000;91662049.4
SGZH;D;20220525;000000;8.97;8.97;8.804;8.856;15725800;139478874.6
SGZH;D;20220526;000000;8.859;8.936;8.755;8.82;24214300;213800939.9
SGZH;D;20220527;000000;8.82;9;8.811;8.984;25240500;225483578.2
SGZH;D;20220530;000000;9.15;9.24;8.91;8.999;38448300;346981710.4
SGZH;D;20220531;000000;9.02;9.02;8.91;9;31658400;284708881.1
SGZH;D;20220601;000000;8.2;8.7;7.8;8.5;49736200;421843993.4
SGZH;D;20220602;000000;8.55;8.568;8.219;8.221;15247700;127005551.6
SGZH;D;20220603;000000;8.201;8.405;8.151;8.322;15563000;128872973.6
SGZH;D;20220606;000000;8.4;8.4;8.252;8.369;14248300;119235127.7
SGZH;D;20220607;000000;8.374;8.4;8.217;8.322;16228300;135257778.8
SGZH;D;20220608;000000;8.47;8.475;8.325;8.424;18875400;158656730.8
SGZH;D;20220609;000000;8.4;8.423;8.3;8.323;8836700;73718177.2
SGZH;D;20220610;000000;8.347;8.379;8.167;8.214;11506900;95144574.1
SGZH;D;20220614;000000;8.2;8.288;7.95;8.025;23265900;187355438.1
SGZH;D;20220615;000000;8.025;8.073;7.99;8.02;11454200;91806506.4
SGZH;D;20220616;000000;8.04;8.289;8.013;8.251;27332800;221658771.8
SGZH;D;20220617;000000;8.32;8.479;8.25;8.284;16885400;141126324.4
SGZH;D;20220620;000000;8.373;8.596;8.301;8.574;29364300;249891120.9
SGZH;D;20220621;000000;8.6;8.873;8.548;8.662;37913500;330377437.6
SGZH;D;20220622;000000;8.67;8.698;8.347;8.569;15765500;134679649.6
SGZH;D;20220623;000000;8.67;8.67;8.4;8.499;15378500;131334429.5
SGZH;D;20220624;000000;8.499;8.53;8.316;8.354;12472600;104577027
SGZH;D;20220627;000000;8.391;8.491;8.201;8.359;16657300;138841602.5
SGZH;D;20220628;000000;8.36;8.475;8.25;8.31;13503400;112521297.7
SGZH;D;20220629;000000;8.31;8.348;8.09;8.207;11424700;93480220.8
SGZH;D;20220630;000000;8.185;8.34;7.922;8.07;23726800;191619873.9
SGZH;D;20220701;000000;8.089;8.107;7.875;8.088;11223100;90323630
SGZH;D;20220704;000000;8.088;8.1;7.95;8.041;10232500;82250721
SGZH;D;20220705;000000;8.041;8.275;8.007;8.172;15370500;125482740.5
SGZH;D;20220706;000000;8.222;8.237;7.9;8.09;9100100;74118056.9
SGZH;D;20220707;000000;8.15;8.219;8.1;8.181;9720300;79398637.8
SGZH;D;20220708;000000;8.181;8.275;8.1;8.149;10116200;82663150.4
SGZH;D;20220711;000000;8.16;8.16;7.99;8.016;12446200;100099070
SGZH;D;20220712;000000;8;8.074;7.585;7.8;28999400;225245322
SGZH;D;20220713;000000;7.8;7.857;7.5;7.535;14590400;111266706.3
SGZH;D;20220714;000000;7.505;8.163;7.41;7.922;42161400;330363892.2
SGZH;D;20220715;000000;7.95;7.985;7.63;7.849;25762600;201144030.6
SGZH;D;20220718;000000;7.922;7.922;7.64;7.683;10374700;80329346
SGZH;D;20220719;000000;7.69;7.749;7.531;7.622;7703000;58620217.5
SGZH;D;20220720;000000;7.69;7.803;7.62;7.651;9934400;76487354.2
SGZH;D;20220721;000000;7.72;7.72;7.551;7.608;7071500;53705346.6
SGZH;D;20220722;000000;7.6;7.68;7.563;7.578;10498800;79763679.8
SGZH;D;20220725;000000;7.578;7.607;7.5;7.59;12115800;91719788.8
SGZH;D;20220726;000000;7.607;7.75;7.583;7.681;18748300;143816081.3
SGZH;D;20220727;000000;7.798;7.91;7.622;7.819;30432600;236782730.8
SGZH;D;20220728;000000;7.844;7.89;7.78;7.856;9459500;74060718.4
SGZH;D;20220729;000000;7.801;8;7.71;7.85;14869300;116927467.6
SGZH;D;20220801;000000;7.8;7.85;7.635;7.65;13147200;101351710.8
SGZH;D;20220802;000000;7.67;7.8;7.57;7.701;10059800;77276674.6
SGZH;D;20220803;000000;7.702;7.8;7.65;7.66;6452600;49787815.8
SGZH;D;20220804;000000;7.722;7.722;7.572;7.595;8649900;65854637.1
SGZH;D;20220805;000000;7.598;7.61;7.4;7.439;12519400;93652683.8
SGZH;D;20220808;000000;7.61;7.61;7.405;7.452;12583000;94342314.3
SGZH;D;20220809;000000;7.455;7.579;7.402;7.529;8910200;66505462.1
SGZH;D;20220810;000000;7.53;7.596;7.464;7.536;8698400;65623584.5
SGZH;D;20220811;000000;7.537;7.742;7.5;7.62;20108700;152992600.3
SGZH;D;20220812;000000;7.61;7.71;7.461;7.509;23828200;179966856.1
SGZH;D;20220815;000000;7.5;7.548;7.495;7.524;7128900;53591596.2
SGZH;D;20220816;000000;7.527;7.704;7.524;7.64;19479100;148814195.1
SGZH;D;20220817;000000;7.68;7.7;7.52;7.536;14819200;112678034.5
SGZH;D;20220818;000000;7.536;7.59;7.52;7.552;7204200;54428568.9
SGZH;D;20220819;000000;7.6;7.6;7.5;7.506;8847400;66518718.8
SGZH;D;20220822;000000;7.55;7.64;7.52;7.595;16193900;123167544.1
SGZH;D;20220823;000000;7.6;7.65;7.5;7.559;28576800;215884917.7
SGZH;D;20220824;000000;7.595;7.62;7.524;7.54;14409900;108986868
SGZH;D;20220825;000000;7.6;7.63;7.545;7.63;38296800;290498850.7
SGZH;D;20220826;000000;8.05;8.1;7.44;7.48;220536100;1682345442.8
SGZH;D;20220829;000000;7.495;7.5;7.411;7.432;49412600;368826699.5
SGZH;D;20220830;000000;7.43;7.484;7.29;7.33;49637500;365882368.2
SGZH;D;20220831;000000;7.339;7.36;7.201;7.24;45150000;327988414.9
SGZH;D;20220901;000000;7.261;7.383;7.216;7.261;34489100;251028585.8
SGZH;D;20220902;000000;7.262;7.285;7.13;7.226;72058500;519430649.6
SGZH;D;20220905;000000;7.298;7.3;7.19;7.28;36390600;263717156.9
SGZH;D;20220906;000000;7.302;7.47;7.128;7.21;98929900;722899732.9
SGZH;D;20220907;000000;7.21;7.248;7.15;7.152;34429100;247016696.7
SGZH;D;20220908;000000;7.17;7.187;7.054;7.087;39117500;278041021.8
SGZH;D;20220909;000000;7.102;7.157;7.06;7.095;26100000;185472792.3
SGZH;D;20220912;000000;7.119;7.184;7.09;7.1;29384700;209343314.1
SGZH;D;20220913;000000;7.1;7.139;7.032;7.051;26440500;187410637.7
SGZH;D;20220914;000000;7.23;7.318;7.08;7.11;60511800;433673360.3
SGZH;D;20220915;000000;7.122;7.131;7.049;7.054;31125700;220242464
SGZH;D;20220916;000000;7.065;7.08;6.97;6.991;68919500;483302579.6
SGZH;D;20220919;000000;6.97;6.994;6.86;6.915;41781300;289165734
SGZH;D;20220920;000000;6.93;6.936;6.114;6.387;103991300;690421314.1
SGZH;D;20220921;000000;6;6.441;5.25;6.051;131590300;789359224.7
SGZH;D;20220922;000000;6.081;6.3;6;6.076;43945100;270623382.3
SGZH;D;20220923;000000;6.105;6.174;5.603;5.678;53219700;309622816.1
SGZH;D;20220926;000000;5.619;5.649;4.8;5.129;85249500;444768424
SGZH;D;20220927;000000;5.1;5.332;4.902;5.004;73172300;369172955.5
SGZH;D;20220928;000000;5.1;5.33;4.999;5.069;36629100;187512729
SGZH;D;20220929;000000;5.15;5.29;4.8;4.893;45742500;230690002.4
SGZH;D;20220930;000000;4.95;5;4.66;4.77;52982400;255150222.4
SGZH;D;20221003;000000;4.984;5.095;4.828;5.035;38541300;192044579.9
SGZH;D;20221004;000000;5.099;5.19;4.94;5.005;30483600;153829751.5
SGZH;D;20221005;000000;5.05;5.05;4.8;4.888;30236000;147610089.5
SGZH;D;20221006;000000;4.932;4.949;4.88;4.895;12651100;62138804.3
SGZH;D;20221007;000000;4.894;4.894;4.713;4.737;20368700;97598460.8
SGZH;D;20221010;000000;4.55;4.794;4.4;4.722;32395000;151964213.8
