<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
LEAS;D;20170524;000000;763.5;771.5;753;753;22440;17034845
LEAS;D;20170525;000000;759;766.5;756;756;29220;22296635
LEAS;D;20170526;000000;756;766.5;755.5;759.5;82980;63301860
LEAS;D;20170529;000000;762.5;771.5;762.5;771;20440;15709160
LEAS;D;20170530;000000;768;771;764;764;20630;15839155
LEAS;D;20170531;000000;765;770;760;764;91820;70631610
LEAS;D;20170601;000000;766;770.5;757.5;767;32120;24616765
LEAS;D;20170602;000000;767.5;767.5;765.5;766;19880;15236095
LEAS;D;20170605;000000;770.5;771;765;765;20930;16075705
LEAS;D;20170606;000000;766;766;759;762;24020;18298030
LEAS;D;20170607;000000;760;760.5;755;758;23620;17896725
LEAS;D;20170608;000000;755;760.5;754.5;759;20560;15599015
LEAS;D;20170609;000000;756.5;757.5;754.5;756.5;20920;15821635
LEAS;D;20170613;000000;779;780.5;765;771.5;96640;74406870
LEAS;D;20170614;000000;769;771;768.5;771;38990;30044170
LEAS;D;20170615;000000;771;779.5;770;770;211590;163413435
LEAS;D;20170616;000000;847;847;754;754;241130;182907270
LEAS;D;20170619;000000;768;768;763;763.5;23960;18307870
LEAS;D;20170620;000000;763;768;759.5;766;37570;28714640
LEAS;D;20170621;000000;766.5;774;765.5;770.5;609660;469969035
LEAS;D;20170622;000000;773.5;781.5;769.5;781.5;1413480;1095274400
LEAS;D;20170623;000000;780;780.5;775;777;23010;17917030
LEAS;D;20170626;000000;775;786;771.5;780;1061780;821527915
LEAS;D;20170627;000000;776;781;772.5;778.5;278450;215466860
LEAS;D;20170628;000000;779;805;775;781.5;162710;126877880
LEAS;D;20170629;000000;784;784;778;778;21250;16608635
LEAS;D;20170630;000000;778.5;782.5;778;780;22930;17908910
LEAS;D;20170703;000000;784;786.5;770.5;771;210110;163963125
LEAS;D;20170704;000000;770.5;776.5;757;757;67640;52056940
LEAS;D;20170705;000000;758.5;775;757.5;775;74850;57181520
LEAS;D;20170706;000000;769.5;769.5;765.5;766.5;65960;50588170
LEAS;D;20170707;000000;768.5;769;765;765;65750;50399445
LEAS;D;20170710;000000;769;784;767.5;784;78410;60464995
LEAS;D;20170711;000000;783.5;783.5;777.5;777.5;66750;51989720
LEAS;D;20170712;000000;777.5;780.5;771.5;773.5;67340;52208825
LEAS;D;20170713;000000;775;777;773.5;773.5;70080;54310420
LEAS;D;20170714;000000;773.5;774.5;772;772;67130;51973625
LEAS;D;20170717;000000;772.5;773.5;769.5;773.5;71730;55284795
LEAS;D;20170718;000000;774.5;776;771;772.5;64920;50241885
LEAS;D;20170719;000000;775.5;781;772;781;75700;58652270
LEAS;D;20170720;000000;780.5;780.5;772.5;774.5;79640;61725410
LEAS;D;20170721;000000;776.5;784;774;784;93820;72871030
LEAS;D;20170724;000000;782;787;780;785.5;71070;55691550
LEAS;D;20170725;000000;782;784;769;769;74840;58310400
LEAS;D;20170726;000000;772;775.5;768.5;769.5;66000;50905315
LEAS;D;20170727;000000;774;775.5;771;775.5;68250;52705160
LEAS;D;20170728;000000;774.5;775;770.5;773.5;65870;50876910
LEAS;D;20170731;000000;770.5;784;769.5;780.5;242470;187369425
LEAS;D;20170801;000000;781;782;780;781;69670;54418880
LEAS;D;20170802;000000;781.5;783.5;774.5;778.5;195160;151435250
LEAS;D;20170803;000000;780;795;780;795;74960;58652860
LEAS;D;20170804;000000;789.5;792;773.5;773.5;3321420;2569967065
LEAS;D;20170807;000000;774;777;774;774.5;55210;42789295
LEAS;D;20170808;000000;774.5;774.5;773;773;60550;46847525
LEAS;D;20170809;000000;775;775.5;773.5;774;59270;45889340
LEAS;D;20170810;000000;774;775.5;774;775.5;57210;44314575
LEAS;D;20170811;000000;775.5;775.5;774;775;57080;44222945
LEAS;D;20170814;000000;774.5;775;771.5;771.5;57080;44176250
LEAS;D;20170815;000000;765.5;786;765.5;786;72060;56309080
LEAS;D;20170816;000000;787.5;789;777;777.5;2592390;2021911945
LEAS;D;20170817;000000;782.5;807;782;799;85000;67944810
LEAS;D;20170818;000000;804;804;793;793;60450;48357675
LEAS;D;20170821;000000;820;820;793;798;185730;147734815
LEAS;D;20170822;000000;800.5;801.5;790;793.5;7551520;6026056090
LEAS;D;20170823;000000;796.5;799.5;777;786;61730;48901740
LEAS;D;20170824;000000;785.5;790.5;779;779.5;56610;44395050
LEAS;D;20170825;000000;778.5;786;778.5;781;63270;49573460
LEAS;D;20170828;000000;783;787;780;780;60690;47561215
LEAS;D;20170829;000000;781;781;761;761;902690;689910530
LEAS;D;20170830;000000;768.5;776.5;762;766;2172540;1682391155
LEAS;D;20170831;000000;768.5;786;766;782.5;82100;63850760
LEAS;D;20170901;000000;773;783.5;773;777;76500;59671870
LEAS;D;20170904;000000;776;783.5;776;782.5;129710;101250040
LEAS;D;20170905;000000;782;783.5;778.5;782.5;69050;54013555
LEAS;D;20170906;000000;781.5;784;778;781.5;73810;57775955
LEAS;D;20170907;000000;784.5;786.5;781;786;77740;61019850
LEAS;D;20240329;000000;1000;1070;950;950;5161193;5139557831.2
LEAS;D;20240401;000000;950;980;930;976.2;1235147;1192824154
LEAS;D;20240402;000000;978.7;980;956.3;960;440637;425543978.6
LEAS;D;20240403;000000;960.5;985.6;957.7;984.2;721561;701961951.5
LEAS;D;20240404;000000;985.8;1024;977;1005;876915;876888175
LEAS;D;20240405;000000;1005.2;1018;991;1011.5;774458;781331249.7
LEAS;D;20240408;000000;1015.8;1024;1011.5;1015.5;424832;432967010.2
LEAS;D;20240409;000000;1017;1021.4;991.4;997.9;459651;461168589.3
