<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
SELG;D;20230804;000000;76.56;79.58;68.76;74.35;13287150;1018045567.7
SELG;D;20230807;000000;74.58;77.5;74.58;75.88;4927660;375187519.6
SELG;D;20230808;000000;76;77;72.08;75.1;3403570;254514882.9
SELG;D;20230809;000000;75.72;78.79;74.97;76.9;10799640;834954319.9
SELG;D;20230810;000000;77.45;81;77.1;79.11;17308970;1374717039.5
SELG;D;20230811;000000;80.3;80.3;77.8;78.48;5267130;414181657.1
SELG;D;20230814;000000;79;80;75;77.8;6901410;539880455.7
SELG;D;20230815;000000;76.2;78.88;73;76.57;4358200;334246335.8
SELG;D;20230816;000000;76.45;78.57;73.16;74.89;5779250;438180673.3
SELG;D;20230817;000000;75.39;77;73.78;76.06;3292570;249107057.7
SELG;D;20230818;000000;76.72;77.7;75.35;77.7;2261540;172601926.7
SELG;D;20230821;000000;78.06;79.3;77.56;77.68;3132530;245372680.7
SELG;D;20230822;000000;76.78;81.99;76.78;81.55;20815240;1668344737.2
SELG;D;20230823;000000;82.5;87;82.01;87;33479160;2826739316.2
SELG;D;20230824;000000;86;88;84.32;85.51;17071100;1471737323.5
SELG;D;20230825;000000;86.5;86.5;83.4;83.97;6901410;584936731.1
SELG;D;20230828;000000;84.36;89.98;84.28;89.5;18561000;1628760329.2
SELG;D;20230829;000000;90;90.62;86.19;87.01;13502130;1193509262.6
SELG;D;20230830;000000;87.5;88.86;84.9;87.3;10441500;908512665.3
SELG;D;20230831;000000;88;88.46;85.55;85.99;4509370;391066124.1
SELG;D;20230901;000000;86.18;87.94;86;86;6142390;533650279.9
SELG;D;20230904;000000;86.48;87.87;86.1;87.15;4319660;376279509.9
SELG;D;20230905;000000;87;92.35;87;91.2;27039890;2449718200.4
SELG;D;20230906;000000;91.59;91.88;89;89.4;7641250;688810534.5
SELG;D;20230907;000000;89.98;90;80.01;85.61;11344010;973601814.2
SELG;D;20230908;000000;85.61;86.41;82.5;82.9;5434580;457082795.7
SELG;D;20230911;000000;83.69;85.5;80.71;81.15;5669510;469562031.1
SELG;D;20230912;000000;81.3;83.8;81.2;82.35;4410320;363833550.3
SELG;D;20230913;000000;82.35;83.59;80.12;82;3603680;296143337.6
SELG;D;20230914;000000;82.01;82.09;65;78.66;27749150;2070153097.4
SELG;D;20230915;000000;78.3;81.45;75.5;79.61;9716540;763650554.9
SELG;D;20230918;000000;81.3;82.79;78.01;78.57;7770540;624465657.5
SELG;D;20230919;000000;79;79.07;73.32;76.2;11478480;870331878.7
SELG;D;20230920;000000;75.45;78.9;71.15;75.45;11601350;868462506.3
SELG;D;20230921;000000;74.5;78;73.75;77.46;8844660;675391910.4
SELG;D;20230922;000000;77.46;79.38;76.07;78.95;6822240;531023549.1
SELG;D;20230925;000000;79.5;79.72;76.61;78.42;4081450;320237651.8
SELG;D;20230926;000000;78.07;78.45;77.25;78.05;2059280;160297071
SELG;D;20230927;000000;78.29;79.3;76.9;77.99;2535490;198708310.7
SELG;D;20230928;000000;78.22;78.89;77.8;78.2;2166880;169855786.6
SELG;D;20230929;000000;78.98;81.5;77.5;79.44;11669370;935220714.6
SELG;D;20231002;000000;79.88;82.4;79.83;80.78;10658500;866367433.1
SELG;D;20231003;000000;80.55;80.74;78.2;79.15;5062260;400622811.1
SELG;D;20231004;000000;79.25;80.5;78.6;79.28;3088530;245379927.7
SELG;D;20231005;000000;79.3;80.11;78.8;79.59;2068000;164192205.5
SELG;D;20231006;000000;79.7;80.72;78.95;79.25;4235880;338225239.6
SELG;D;20231009;000000;79.51;80.38;79.4;80.1;2613140;208789019.9
SELG;D;20231010;000000;80.1;80.84;79.7;80.27;2081930;166913789
SELG;D;20231011;000000;80.39;82.97;77.11;78;9474110;767791927.7
SELG;D;20231012;000000;77.4;80.91;77.31;79.64;5155820;411966177.2
SELG;D;20231013;000000;79.66;80.72;79.35;80.12;2852180;228383662.6
SELG;D;20231016;000000;80.14;81.29;79.99;80.28;2170140;174520350.3
SELG;D;20231017;000000;80.3;81;80;80.3;2247100;180715238.8
SELG;D;20231018;000000;80.44;82;79.35;80.91;5165870;415875039.3
SELG;D;20231019;000000;82;83.3;81.23;83.15;12361980;1015839570.7
SELG;D;20231020;000000;83.55;83.55;80.34;81;6738010;550250145.1
SELG;D;20231023;000000;81.5;81.65;80;80.11;2669670;214967178.3
SELG;D;20231024;000000;80.01;80.29;78.35;79.46;2249130;178533073.1
SELG;D;20231025;000000;79.56;79.56;78.6;78.96;1339380;105895481.3
SELG;D;20231026;000000;78.97;79.06;75.7;76.97;2481150;193230950.2
SELG;D;20231027;000000;76.99;79.38;75.7;79.07;2696670;208919677.7
SELG;D;20231030;000000;79.3;79.78;78.08;78.29;1403890;110809059.9
SELG;D;20231031;000000;77.8;78.38;77.01;77.26;1131010;87676714.7
SELG;D;20231101;000000;77.26;79.3;77.02;78.75;1275280;99994644.1
SELG;D;20231102;000000;78.79;79.69;77.41;77.65;1278190;100522674.2
SELG;D;20231103;000000;77.65;78.3;77.41;77.64;816420;63468320.4
SELG;D;20231106;000000;77.65;78.3;77.35;78.12;646950;50404257.4
SELG;D;20231107;000000;78.22;78.22;77.65;77.99;486030;37865263.3
SELG;D;20231108;000000;77.9;78.05;77.26;77.54;710360;55163642.9
SELG;D;20231109;000000;77.54;77.8;76.44;77.17;954430;73549611.8
SELG;D;20231110;000000;77.17;77.22;75.01;76.09;1579140;119886800
SELG;D;20231113;000000;76.02;76.16;69.14;71.1;7348900;529046780
SELG;D;20231114;000000;71.12;71.23;66.12;68.65;8812000;603037207.8
SELG;D;20231115;000000;67.98;72.5;67.98;71.5;5752080;404822223.7
SELG;D;20231116;000000;70.99;71.48;69.5;69.66;2703990;190353955.8
SELG;D;20231117;000000;69.66;71.38;68.84;70.2;2440240;171068860.1
SELG;D;20231120;000000;70.2;71.01;69.2;70.53;2025120;142241908.2
SELG;D;20231121;000000;70.66;72.96;69.53;72.85;3034010;217542809.5
SELG;D;20231122;000000;73.04;74;71.36;71.96;2737220;199191443.1
SELG;D;20231123;000000;72.21;73;69.49;70.32;2046840;145429675.2
SELG;D;20231124;000000;70.51;71.49;70.1;70.57;1825530;129456912.2
SELG;D;20231127;000000;69.3;70;68.12;69.47;3207320;221695218.3
SELG;D;20231128;000000;69.75;70.45;68.4;69.87;1815550;125559466.5
SELG;D;20231129;000000;69.88;70;68.6;69.05;946500;65806580.1
SELG;D;20231130;000000;68.99;69.43;66.25;66.95;2715360;184250370.9
SELG;D;20231201;000000;63.62;66.01;63.62;65.3;3965790;257798187.1
SELG;D;20231204;000000;65.19;67.74;62.67;63.69;5708470;373563228.9
SELG;D;20231205;000000;63.68;64.98;61.53;63.27;2805490;176117701.8
SELG;D;20231206;000000;63.29;63.98;62;62;1440690;90351204.9
SELG;D;20231207;000000;62.16;62.24;59.85;60.2;2815600;171909002.8
SELG;D;20231208;000000;60.2;61.5;59.2;60.37;2525070;152429960.4
SELG;D;20231211;000000;60.2;60.2;55.8;56.96;4416010;254599930.4
SELG;D;20231212;000000;56.9;58.35;55.43;56.34;3899000;221532783.4
SELG;D;20231213;000000;56.1;57.6;55.8;57.49;2394380;135931483.7
SELG;D;20231214;000000;58;58.9;55.6;56.03;2828260;161690477.8
SELG;D;20231215;000000;56.19;58.3;55.72;58.02;2331340;133499399
SELG;D;20231218;000000;58.31;61.88;57.79;61.27;5550440;333095570
SELG;D;20231219;000000;61.39;62.92;60.5;62;2868770;176933189.1
SELG;D;20231220;000000;62;64.9;61.7;64.55;4412930;282271300.6
SELG;D;20231221;000000;64.91;66.73;63.81;65.7;6969170;456554456.3
SELG;D;20231222;000000;66.1;67.4;65.72;66;3624010;241427943.5
SELG;D;20231225;000000;66.2;66.63;64.2;65.57;2876240;188432430.3
