<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
PGIL;D;20150218;000000;194.8;194.8;190.1;191;32810;6306806
PGIL;D;20150219;000000;192.6;198;190.2;196.8;33100;6421950
PGIL;D;20150220;000000;196;196.9;190.3;194.9;32310;6263330
PGIL;D;20150224;000000;195.1;200;191.55;194;23830;4668686.5
PGIL;D;20150225;000000;198;200;195.95;197;34170;6778627
PGIL;D;20150226;000000;192;194.8;192;194;19550;3775302
PGIL;D;20150227;000000;194;194.95;191;194.95;28180;5433432.5
PGIL;D;20150302;000000;193.95;208;193;208;54870;10809050
PGIL;D;20150303;000000;202;203.5;201.7;203.5;25170;5109002
PGIL;D;20150304;000000;206;206;195.05;201.25;31270;6206462
PGIL;D;20150305;000000;190;205.55;185;190;37100;7124231
PGIL;D;20150306;000000;190;194;185;189.9;43300;8119172.5
PGIL;D;20150310;000000;177.65;187.95;177.65;187.95;46230;8406475.5
PGIL;D;20150311;000000;182.5;182.5;179.2;179.9;35520;6430057.5
PGIL;D;20150312;000000;170.9;195;170;170;36390;6506967.5
PGIL;D;20150313;000000;178.9;183;178.9;183;34740;6315323
PGIL;D;20150316;000000;185.05;190;165.8;171.6;66710;12491231.5
PGIL;D;20150317;000000;180.05;182.05;179.95;182;32810;5943357.5
PGIL;D;20150318;000000;174.1;189;174.1;180.85;67350;12206610.5
PGIL;D;20150319;000000;175.25;180.9;175.25;178.25;27320;4882025.5
PGIL;D;20150320;000000;179;179;162.9;166;101340;17523744.5
PGIL;D;20150323;000000;166;169.45;165.05;166.5;62000;10384788
PGIL;D;20150324;000000;168.75;170;162.95;164.25;69740;11633378.5
PGIL;D;20150325;000000;167;169;160;163.5;38960;6317065.5
PGIL;D;20150326;000000;167;167.05;156.95;161.6;59690;9616520.5
PGIL;D;20150327;000000;163.95;163.95;160;160.15;10850;1749728
PGIL;D;20150330;000000;160;164.7;160;161.3;52610;8568170
PGIL;D;20150331;000000;163;163;160.5;162;33910;5480897
PGIL;D;20150401;000000;161.05;185;159;161.95;64640;10420568.5
PGIL;D;20150402;000000;160.1;162.9;159.15;159.15;26310;4208292.5
PGIL;D;20150403;000000;160;161.5;160;161;13480;2169137
PGIL;D;20150406;000000;162;162.5;161;161.05;27020;4378895.5
PGIL;D;20150407;000000;158.35;159.5;153.6;155.1;111510;17487027
PGIL;D;20150408;000000;154;155;151.5;153;72750;11124314.5
PGIL;D;20150409;000000;151.1;151.1;140.05;147.5;84850;12551251.5
PGIL;D;20150410;000000;145;147.3;141;143.55;91890;13183194
PGIL;D;20150413;000000;144.3;149.9;144.2;147.2;104470;15349050.5
PGIL;D;20150414;000000;148.45;148.5;145;148.4;91140;13423658
PGIL;D;20150415;000000;147.15;148.2;143.05;147;77970;11494061
PGIL;D;20150416;000000;145.2;151.45;145.05;151.45;70950;10452976
PGIL;D;20150417;000000;147.8;153.95;147.8;153.25;92020;13888157
PGIL;D;20150420;000000;157;157;133;154.25;73570;11230354.5
PGIL;D;20150421;000000;155;156;150.25;153;75290;11554899.5
PGIL;D;20150422;000000;153.45;156;147.1;152.8;38260;5845896.5
PGIL;D;20150423;000000;148.45;149.95;145.1;149.05;44610;6629975.5
PGIL;D;20150424;000000;150.5;155.9;145.2;150.9;116880;17551035
PGIL;D;20150427;000000;155;155;150.8;153.35;59410;9044906
PGIL;D;20150428;000000;153.95;156.5;153.3;153.3;61140;9458802.5
PGIL;D;20150429;000000;154.7;157;149.95;150.35;74900;11326238
PGIL;D;20150430;000000;151.95;152.05;147.05;148.9;39900;5962587
PGIL;D;20150505;000000;149.1;149.4;144;144;120830;17732147
PGIL;D;20150506;000000;145.3;145.3;140;142;45070;6386598
PGIL;D;20150507;000000;138.8;144;138.8;142.9;47970;6734202
PGIL;D;20150508;000000;143.9;147;141.1;144;55700;8036492
PGIL;D;20150518;000000;151;151;141;146.5;22760;3240474
PGIL;D;20150519;000000;143.5;144;138;141.2;51500;7303308
PGIL;D;20150520;000000;140;144;140;142.6;62890;8919509
PGIL;D;20150521;000000;142.4;144;139.2;139.2;55570;7950270
PGIL;D;20150522;000000;142.6;146.7;142;145.5;99680;14433458
PGIL;D;20150525;000000;143.4;146.7;143;146.7;82750;12071178
PGIL;D;20150526;000000;145.8;147;143;147;167330;24293397
PGIL;D;20150527;000000;145;147.3;144.2;145;57220;8318812
PGIL;D;20150528;000000;146.9;149.9;143.9;144;57520;8470039
PGIL;D;20150529;000000;148;149.4;145;145;79410;11786558
