<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
FEES;D;20230816;000000;0.1285;0.1295;0.11952;0.1228;5883340000;731368406
FEES;D;20230817;000000;0.12324;0.12576;0.1218;0.1245;2304570000;285229561.6
FEES;D;20230818;000000;0.12482;0.129;0.1234;0.12872;4146750000;527005479
FEES;D;20230821;000000;0.13032;0.1312;0.12752;0.12886;3074650000;397240889.6
FEES;D;20230822;000000;0.129;0.12944;0.12548;0.12698;2636840000;335936507
FEES;D;20230823;000000;0.127;0.12778;0.122;0.12266;3894440000;484649617.2
FEES;D;20230824;000000;0.12274;0.12468;0.121;0.12416;2069190000;255262636.2
FEES;D;20230825;000000;0.1253;0.1275;0.1244;0.12564;3564380000;448862766.2
FEES;D;20230828;000000;0.1269;0.12816;0.12616;0.1272;2569900000;326729092.2
FEES;D;20230829;000000;0.12776;0.12846;0.12522;0.12706;2583680000;328478006.8
FEES;D;20230830;000000;0.1274;0.131;0.12718;0.1305;4795930000;619048486.6
FEES;D;20230831;000000;0.131;0.13496;0.13052;0.13226;6026460000;800910659.2
FEES;D;20230901;000000;0.1325;0.13336;0.12862;0.13222;3598100000;471618299.8
FEES;D;20230904;000000;0.13176;0.1409;0.13132;0.14046;10202730000;1396476448.4
FEES;D;20230905;000000;0.1405;0.14388;0.13814;0.14024;9516870000;1341595420.4
FEES;D;20230906;000000;0.1406;0.14066;0.1365;0.13712;3362380000;464222335.4
FEES;D;20230907;000000;0.13712;0.14;0.13;0.13422;7786710000;1049486443.8
FEES;D;20230908;000000;0.13384;0.1347;0.1275;0.13196;4516030000;591879411.8
FEES;D;20230911;000000;0.1314;0.13342;0.12838;0.12972;3680950000;479543199
FEES;D;20230912;000000;0.13012;0.1359;0.13;0.13468;4691520000;627724864.2
FEES;D;20230913;000000;0.13566;0.13632;0.13012;0.13064;4528520000;599610568.2
FEES;D;20230914;000000;0.13098;0.13098;0.1198;0.12434;10225610000;1272616812.6
FEES;D;20230915;000000;0.125;0.1286;0.12312;0.1251;4757980000;598372718.2
FEES;D;20230918;000000;0.1253;0.1275;0.12152;0.12262;5049780000;627791934.2
FEES;D;20230919;000000;0.12286;0.1236;0.11476;0.1161;8350190000;989943874.8
FEES;D;20230920;000000;0.11636;0.1192;0.11136;0.1162;7505060000;868395329.4
FEES;D;20230921;000000;0.1158;0.11594;0.11112;0.11204;4287350000;486773376.4
FEES;D;20230922;000000;0.11226;0.11868;0.1105;0.1181;4123040000;472661446.4
FEES;D;20230925;000000;0.1188;0.1199;0.11652;0.11796;3133190000;369754491.8
FEES;D;20230926;000000;0.11764;0.11794;0.11424;0.11692;3044860000;352724005.2
FEES;D;20230927;000000;0.1183;0.1285;0.1165;0.12774;17758510000;2210118566.8
FEES;D;20230928;000000;0.1283;0.13208;0.12472;0.12728;18159120000;2330537935.6
FEES;D;20230929;000000;0.1274;0.12806;0.1243;0.12528;5223840000;658591018.4
FEES;D;20231002;000000;0.12528;0.12602;0.12114;0.12146;6087040000;751708350.2
FEES;D;20231003;000000;0.12148;0.12214;0.11666;0.11828;6146410000;733695166.4
FEES;D;20231004;000000;0.11822;0.12112;0.11784;0.1183;4456400000;532386432.8
FEES;D;20231005;000000;0.11842;0.11944;0.1152;0.11592;4410720000;514799920.4
FEES;D;20231006;000000;0.1148;0.118;0.1132;0.11702;6544260000;754819079
FEES;D;20231009;000000;0.118;0.1194;0.11642;0.11868;4033170000;476210897.8
FEES;D;20231010;000000;0.1193;0.1194;0.1172;0.11806;2066780000;244048420.4
FEES;D;20231011;000000;0.11824;0.1186;0.11482;0.11594;3580720000;418768962.4
FEES;D;20231012;000000;0.1155;0.11698;0.11514;0.11582;1916970000;222519986
FEES;D;20231013;000000;0.1162;0.11644;0.1144;0.11586;1872220000;216183753
FEES;D;20231016;000000;0.11596;0.12;0.11594;0.11986;5192260000;614244968.2
FEES;D;20231017;000000;0.11988;0.1206;0.11808;0.11914;3309370000;394343872.4
FEES;D;20231018;000000;0.11932;0.12036;0.11716;0.11782;2753020000;326604017.6
FEES;D;20231019;000000;0.1178;0.12388;0.11754;0.12272;6277940000;759760076.4
FEES;D;20231020;000000;0.1233;0.12372;0.12022;0.12184;3973680000;484482151.4
FEES;D;20231023;000000;0.122;0.12474;0.12172;0.12376;3548360000;437191868.4
FEES;D;20231024;000000;0.124;0.1252;0.12268;0.1249;2559900000;318311977.8
FEES;D;20231025;000000;0.125;0.1276;0.1246;0.12704;4505580000;569533193
FEES;D;20231026;000000;0.1268;0.12738;0.123;0.12392;5813640000;727609401.4
FEES;D;20231027;000000;0.12362;0.1316;0.1232;0.13132;19952650000;2567019226.8
FEES;D;20231030;000000;0.13198;0.1345;0.12904;0.13044;9703250000;1280593569.2
FEES;D;20231031;000000;0.1309;0.1326;0.12808;0.13132;6752770000;878311948.6
FEES;D;20231101;000000;0.132;0.13272;0.1279;0.12892;4559350000;592264176.4
FEES;D;20231102;000000;0.12894;0.13136;0.12818;0.1299;4051940000;526326699.8
FEES;D;20231103;000000;0.13052;0.1344;0.127;0.1272;10092030000;1316395336.4
FEES;D;20231106;000000;0.12784;0.12784;0.12488;0.12586;4203140000;530079655.4
FEES;D;20231107;000000;0.12588;0.1264;0.12382;0.12522;3430570000;429164532
FEES;D;20231108;000000;0.1253;0.12748;0.12488;0.12658;2696540000;340876270.8
FEES;D;20231109;000000;0.1263;0.12664;0.12444;0.12518;1716670000;215564625.2
FEES;D;20231110;000000;0.12506;0.12608;0.1226;0.12354;2463680000;305960879
FEES;D;20231113;000000;0.12354;0.12726;0.12212;0.12642;4731280000;593128548.6
FEES;D;20231114;000000;0.1263;0.1263;0.121;0.12156;3813850000;469335588.8
FEES;D;20231115;000000;0.12122;0.1244;0.11928;0.1229;4418590000;539943368.8
FEES;D;20231116;000000;0.12262;0.12384;0.1202;0.12114;2295160000;279826958.4
FEES;D;20231117;000000;0.1212;0.12162;0.11798;0.1202;2300040000;276184723.4
FEES;D;20231120;000000;0.12034;0.12238;0.12;0.12132;1785990000;216921781.6
FEES;D;20231121;000000;0.12104;0.12146;0.1193;0.12044;1209510000;145443148.4
FEES;D;20231122;000000;0.1205;0.1216;0.12;0.1207;1445350000;174629183.4
FEES;D;20231123;000000;0.12108;0.1216;0.11808;0.11864;1842670000;220219005.6
FEES;D;20231124;000000;0.11852;0.11948;0.1172;0.11798;2217800000;262897650.4
FEES;D;20231127;000000;0.1183;0.1188;0.11344;0.11464;4706880000;542237612.8
FEES;D;20231128;000000;0.11424;0.11844;0.1141;0.11802;3844450000;447133695.6
FEES;D;20231129;000000;0.11802;0.1196;0.11556;0.11754;2306510000;271958999
FEES;D;20231130;000000;0.11796;0.12138;0.1145;0.11906;3604990000;426438495.8
FEES;D;20231201;000000;0.11906;0.1218;0.11822;0.11912;3044340000;365981010.2
FEES;D;20231204;000000;0.11884;0.1214;0.1149;0.11502;3259930000;387532567.8
FEES;D;20231205;000000;0.11514;0.11664;0.11166;0.11384;4434030000;505138035
FEES;D;20231206;000000;0.11462;0.11476;0.111;0.111;2466890000;276692576.8
FEES;D;20231207;000000;0.11134;0.1131;0.10836;0.11122;3275850000;362249179.8
FEES;D;20231208;000000;0.1115;0.1133;0.1106;0.11136;1773190000;198094274.8
FEES;D;20231211;000000;0.11138;0.11236;0.10872;0.109;2367210000;260881051.6
FEES;D;20231212;000000;0.109;0.1096;0.106;0.10638;3462840000;372640216.6
FEES;D;20231213;000000;0.1064;0.10748;0.10486;0.10668;3319890000;352523097.2
FEES;D;20231214;000000;0.1067;0.1078;0.1042;0.10444;3105850000;330134453.2
FEES;D;20231215;000000;0.10444;0.10768;0.10368;0.10728;3129180000;331410224.2
FEES;D;20231218;000000;0.10746;0.11;0.1073;0.10976;2987810000;325548947.6
