<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
POGR;D;20201211;000000;29.885;29.885;29.035;29.29;4901800;143778884.5
POGR;D;20201214;000000;29.39;30.495;28.72;29.745;7405000;220166204
POGR;D;20201215;000000;29.795;31.11;29.755;30.975;7346500;225532078.5
POGR;D;20201216;000000;31.18;31.39;30.515;31;5323600;165276535.5
POGR;D;20201217;000000;31.17;32.5;30.885;32.24;13106400;418633034
POGR;D;20201218;000000;32.45;32.45;31.5;31.8;6145400;196622795
POGR;D;20201221;000000;32.5;32.99;30.94;31.68;13547600;432393231
POGR;D;20201222;000000;31.38;31.75;30.89;31.29;4252600;133526195.5
POGR;D;20201223;000000;31.35;31.57;31.01;31.295;3129400;98066337
POGR;D;20201224;000000;31.39;31.5;31.14;31.14;2027000;63519627.5
POGR;D;20201225;000000;30.76;31.065;30.155;30.89;4945400;151709547
POGR;D;20201228;000000;31.005;31.385;30.555;30.72;6697500;206928645.5
POGR;D;20201229;000000;30.7;31.495;30.635;31.24;4353600;136108514
POGR;D;20201230;000000;31.33;31.5;30.8;31.15;3807900;118446345.5
POGR;D;20210104;000000;31.765;32.61;31.765;32.495;4918300;158856170.5
POGR;D;20210105;000000;32.46;33.63;32.03;33.425;9640200;319364535.5
POGR;D;20210106;000000;33.49;34.15;33.06;33.44;10318500;347278933.5
POGR;D;20210108;000000;33.55;33.75;32.005;32.54;8846000;290966298.5
POGR;D;20210111;000000;32.5;32.96;31.57;31.98;11912300;382994965.5
POGR;D;20210112;000000;32.14;32.265;31.41;31.82;7133600;225980139.5
POGR;D;20210113;000000;31.75;31.96;31.23;31.745;3381700;107199792.5
POGR;D;20210114;000000;31.645;32.24;31.385;31.835;3245500;102859439.5
POGR;D;20210115;000000;31.515;31.93;31.35;31.45;2942700;92895312.5
POGR;D;20210118;000000;31.545;31.75;31.315;31.59;2723500;85874313
POGR;D;20210119;000000;31.51;31.89;31.365;31.675;3813300;120496787
POGR;D;20210120;000000;31.7;32.73;31.55;32.4;10441300;337859284.5
POGR;D;20210121;000000;32.45;32.53;31.6;32.305;6593100;211950140.5
POGR;D;20210122;000000;32.22;32.315;31.72;31.995;3441000;110197408.5
POGR;D;20210125;000000;31.96;32.25;31.705;32.15;4339000;138732248.5
POGR;D;20210126;000000;32.02;32.33;31.3;31.635;6118800;193493153
POGR;D;20210127;000000;31.56;31.695;30.92;30.99;7261200;226059140.5
POGR;D;20210128;000000;30.99;30.99;30.25;30.495;5614900;171362364.5
POGR;D;20210129;000000;30.495;30.495;29.6;29.92;8047400;241284379
POGR;D;20210201;000000;30.1;30.9;30.005;30.57;7376400;224905486
POGR;D;20210202;000000;30.55;30.7;29.75;30;7962200;238650412
POGR;D;20210203;000000;30;30.15;29.505;29.75;4591700;136590434
POGR;D;20210204;000000;29.655;29.685;28.915;29.19;8341700;243288032.5
POGR;D;20210205;000000;29.2;29.2;28.84;29.03;7019100;203557407.5
POGR;D;20210208;000000;29.01;29.265;28.695;29.005;10852700;313785321
POGR;D;20210209;000000;28.92;29.09;28.55;28.675;7536700;216948675.5
POGR;D;20210210;000000;28.7;29.82;28.64;29.395;11342000;333592054.5
POGR;D;20210211;000000;29.595;29.775;28.805;28.97;5847800;171101923
POGR;D;20210212;000000;29.005;29.14;28.53;28.85;7288900;209034138.5
POGR;D;20210215;000000;28.8;29.15;28.705;29.12;3628100;105012721.5
POGR;D;20210216;000000;29.1;29.34;28.7;28.93;5132500;148642002.5
POGR;D;20210217;000000;28.86;28.995;27.95;28.38;9140800;259950505
POGR;D;20210218;000000;28.3;28.345;27.615;28.08;5931600;166101893
POGR;D;20210219;000000;27.935;28.65;27.795;28.415;5753600;161816101
POGR;D;20210220;000000;28.7;28.7;27.915;28.685;1539200;43792084
POGR;D;20210222;000000;28.705;28.9;28.33;28.78;2917900;83565214
POGR;D;20210224;000000;28.65;29.25;28.495;28.99;8208800;237666925
POGR;D;20210225;000000;29.05;29.085;28.5;28.705;5846900;168363236.5
