<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
MTLR;D;20230914;000000;193.3;193.8;185.5;190.77;7932095;1502205215.63
MTLR;D;20230915;000000;190.5;196.4;190.49;196.12;4960248;959593879.64
MTLR;D;20230918;000000;196.25;198.31;192;193.88;4354020;845601806.54
MTLR;D;20230919;000000;193.8;199.69;191.55;194.53;10789037;2106513351.49
MTLR;D;20230920;000000;194.9;202;192.05;198.82;11552456;2279282256.4
MTLR;D;20230921;000000;197.96;201.29;195;197.94;7869372;1563179958.56
MTLR;D;20230922;000000;198.1;204.9;196;204.55;11409421;2308183385.48
MTLR;D;20230925;000000;205;209.6;202.2;203.54;10118936;2078877209.02
MTLR;D;20230926;000000;203;205.66;199.19;204.12;4493547;908359391.95
MTLR;D;20230927;000000;204.99;205.7;201.87;203.45;2624340;535008482.24
MTLR;D;20230928;000000;203.8;208;202.37;205.57;3475188;711340509.33
MTLR;D;20230929;000000;205.9;206.64;199.6;202.81;3054267;622437712.73
MTLR;D;20231002;000000;203.7;207.18;202.62;205.98;4168822;856891837.53
MTLR;D;20231003;000000;206.01;209.34;203.2;209.19;6671454;1383853981.33
MTLR;D;20231004;000000;209.2;217.3;209.2;215.99;12058532;2577734263.82
MTLR;D;20231005;000000;216.11;218.53;213.25;216.75;7806346;1688766015.27
MTLR;D;20231006;000000;217.1;222.96;216.41;222.74;8469985;1863885620.18
MTLR;D;20231009;000000;223;225.13;220.48;221.66;5699770;1271449399.16
MTLR;D;20231010;000000;222.02;234.89;218.76;233.29;13386707;3055904808.23
MTLR;D;20231011;000000;233.26;237.81;225.6;226.86;12407648;2893772479.99
MTLR;D;20231012;000000;225.55;233.98;223.99;232.27;7353324;1695176088.13
MTLR;D;20231013;000000;232.5;237.94;232.27;237.88;10515655;2478899299.87
MTLR;D;20231016;000000;238.1;241.72;236.02;237.42;8699025;2079932506.52
MTLR;D;20231017;000000;236.9;239.15;233.07;237.04;7642068;1804085476.85
MTLR;D;20231018;000000;237.2;246.88;234.6;245.09;14091545;3401804471.34
MTLR;D;20231019;000000;245.09;261.34;243.61;260.61;35807686;9135389596.53
MTLR;D;20231020;000000;261.4;269;253.62;255.22;35331108;9232092908.53
MTLR;D;20231023;000000;257;259.6;248.15;259;19782090;5020532362.31
MTLR;D;20231024;000000;260;269.88;256.04;269.71;23729899;6287804787.43
MTLR;D;20231025;000000;270.01;289.98;269.1;289.49;41159965;11474471566.47
MTLR;D;20231026;000000;290.52;297.16;271.23;277.73;94190936;26808752835.26
MTLR;D;20231027;000000;278;287;270.31;283.99;44132942;12309493657.56
MTLR;D;20231030;000000;285;288;274.6;276.81;30324986;8516646326.22
MTLR;D;20231031;000000;274.62;276.24;264.27;266.82;36492280;9845897584.37
MTLR;D;20231101;000000;265.69;272.21;264.02;270.49;17646531;4751571606.69
MTLR;D;20231102;000000;272.3;279.79;270.49;278.2;28551911;7885818635.12
MTLR;D;20231103;000000;280;282.44;275.34;277.73;17282623;4815958444.77
MTLR;D;20231106;000000;278.01;284.33;277.01;283.67;8531207;2396635628.77
MTLR;D;20231107;000000;284.14;294.24;282.05;293;23522347;6787660147.57
MTLR;D;20231108;000000;293.91;303.48;293.15;301.9;38059261;11401126632.67
MTLR;D;20231109;000000;302.87;312;291.37;308.4;55657560;16779161808.72
MTLR;D;20231110;000000;308.5;322.99;305.12;320.41;63736651;20199846614.63
MTLR;D;20231113;000000;322.2;325.46;309.42;314.99;44380870;14055992289.31
MTLR;D;20231114;000000;314;320.8;305.77;315.3;29083294;9122806017.33
MTLR;D;20231115;000000;315;329.79;312.25;329.09;39655930;12787109333.24
MTLR;D;20231116;000000;329.49;345.87;325.73;331.31;85606616;28777553350.83
MTLR;D;20231117;000000;330;336.7;325;327.83;46719627;15429010779.49
MTLR;D;20231120;000000;327.85;331.29;314.02;315.01;34894682;11215593953.28
MTLR;D;20231121;000000;315.01;329;305.6;327.38;52609639;16693609041.02
MTLR;D;20231122;000000;327.55;335.64;310.28;314.1;62700781;20227118899.42
MTLR;D;20231123;000000;313.6;319.8;307.6;313.6;37632571;11828805774.82
MTLR;D;20231124;000000;313.64;314.99;305.29;309.54;21515701;6645051783.34
MTLR;D;20231127;000000;309.5;309.94;291.55;291.6;36281498;10837626588.94
MTLR;D;20231128;000000;290.5;304.29;280;303.44;50432568;14699009790.6
MTLR;D;20231129;000000;304.94;305.1;286.43;286.43;32746734;9674254063.06
MTLR;D;20231130;000000;289.59;296;283.43;292.42;25529566;7426681427.4
MTLR;D;20231201;000000;293.84;295.14;285;287.7;15660198;4543005433.57
MTLR;D;20231204;000000;286.9;291.6;281.5;284.56;16747778;4799381835.66
MTLR;D;20231205;000000;284.64;288.46;275.95;279.46;20650421;5809818017.72
MTLR;D;20231206;000000;279.79;280.78;268.1;269.07;19237238;5246923392.56
MTLR;D;20231207;000000;269.07;279.6;261.93;275.88;32562802;8799690555.6
MTLR;D;20231208;000000;277;285.36;271.84;277.5;28548616;7958759571.03
MTLR;D;20231211;000000;277.9;282.31;272.3;278.38;18122420;5006347959.24
MTLR;D;20231212;000000;280.1;282;269;270.54;15088025;4167884111.84
MTLR;D;20231213;000000;270.54;273.9;266.27;271.48;10742212;2900940289.06
MTLR;D;20231214;000000;271.52;280.93;271.01;275.15;19718650;5451106865.92
MTLR;D;20231215;000000;275.22;290;275.15;290;19544073;5531769977.84
MTLR;D;20231218;000000;293;298.7;290.12;296.54;18024012;5320415660.03
MTLR;D;20231219;000000;296.61;296.78;287.28;291.69;14811067;4315166439.72
MTLR;D;20231220;000000;291.7;293.29;287.6;290.27;7422237;2149323598.22
MTLR;D;20231221;000000;290.6;303.75;285.69;301.74;20618379;6066461889.69
MTLR;D;20231222;000000;302.74;313;299.28;311.65;25385270;7803316377.72
MTLR;D;20231225;000000;313.9;317.83;307.9;311.37;15568635;4870992236.6
MTLR;D;20231226;000000;311.37;314.2;306.72;312.4;7994338;2483235673.41
MTLR;D;20231227;000000;312.5;313.74;309.1;309.11;5571776;1730180407.79
MTLR;D;20231228;000000;309;312.33;306.61;310.99;5433307;1680495943.12
MTLR;D;20231229;000000;312;313;308.88;311;4103307;1275935457.73
MTLR;D;20240103;000000;311.03;326.74;311.03;326.74;12429476;3991271026.42
MTLR;D;20240104;000000;327.68;329.39;323.1;326.9;10175769;3317989885.19
MTLR;D;20240105;000000;328;328.49;325;328.46;3683364;1204347798.29
MTLR;D;20240108;000000;328.99;334.28;323.57;326.37;12827944;4222663733.64
MTLR;D;20240109;000000;328;333.54;324.22;332.88;8029246;2641464138.48
MTLR;D;20240110;000000;333;333.71;324.33;325.4;8127257;2670642013.58
MTLR;D;20240111;000000;325.4;326.9;318.6;322.35;11022840;3555732120.54
MTLR;D;20240112;000000;322.4;323.75;315.6;318.2;8599879;2747167734.06
MTLR;D;20240115;000000;318.3;319.9;314.52;316;5982028;1892973480.11
MTLR;D;20240116;000000;316;323.59;313.6;322.36;8954924;2852459607.49
MTLR;D;20240117;000000;322.29;326.43;319.42;320.29;8666004;2799588128.55
MTLR;D;20240118;000000;321;322.3;317.11;318.19;5097134;1628244885.14
MTLR;D;20240119;000000;317.85;319;315.04;318.48;5422062;1717183789.37
MTLR;D;20240122;000000;318.8;319.68;310.57;310.87;8687752;2732273143.74
MTLR;D;20240123;000000;309.9;309.9;304.1;305.96;10851938;3328103559.05
MTLR;D;20240124;000000;305.61;309.74;295.66;297.81;18313629;5513528170.48
MTLR;D;20240125;000000;296.03;304.67;291.6;303.89;14311419;4273836095.26
MTLR;D;20240126;000000;305;306.78;300.8;301.78;7423228;2250162440.26
MTLR;D;20240129;000000;302.53;303.59;297.3;298.29;7106627;2127604278.87
MTLR;D;20240130;000000;298;314.85;295.66;314.48;18093408;5568037376.55
MTLR;D;20240131;000000;315.32;322.42;314.5;319.88;21217586;6774280003.83
