<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
NKNC;D;20170602;000000;50.4;50.7;50.1;50.4;7100;357780
NKNC;D;20170605;000000;50.9;50.9;46;49;22700;1081390
NKNC;D;20170606;000000;49.2;49.2;48.1;49.2;3500;171610
NKNC;D;20170607;000000;48.1;49.9;48.1;48.6;8200;407700
NKNC;D;20170608;000000;48.1;49.8;47.9;48.9;1100;53410
NKNC;D;20170609;000000;49;49.6;48.6;48.6;400;19670
NKNC;D;20170613;000000;48.6;48.8;48.5;48.5;5200;253170
NKNC;D;20170614;000000;48.8;49.7;48.4;48.9;13200;645330
NKNC;D;20170615;000000;49.1;49.1;48.5;48.9;1700;83170
NKNC;D;20170616;000000;48.9;48.9;47.9;48;2100;101370
NKNC;D;20170619;000000;48.2;48.6;47.5;48.5;3600;173300
NKNC;D;20170620;000000;47.5;48.4;45;47.6;21500;1007830
NKNC;D;20170621;000000;47.1;48;46.2;46.2;4800;226550
NKNC;D;20170622;000000;46.3;46.3;45.5;45.9;3300;151160
NKNC;D;20170623;000000;45.7;47.8;45;46.8;7800;366240
NKNC;D;20170626;000000;46.8;47;46;46.5;4500;209330
NKNC;D;20170627;000000;46.7;46.7;46;46;800;36920
NKNC;D;20170628;000000;46.9;46.9;45.8;45.8;9600;443160
NKNC;D;20170629;000000;45.8;47.1;45.5;45.9;7300;334340
NKNC;D;20170630;000000;45.9;46;44;44.8;35400;1570260
NKNC;D;20170703;000000;45;45;44;44.7;3600;159760
NKNC;D;20170704;000000;44.1;44.7;44.1;44.4;10000;444660
NKNC;D;20170705;000000;44.4;44.8;44.4;44.8;4600;205500
NKNC;D;20170706;000000;45.2;45.3;44.7;45.3;6200;278640
NKNC;D;20170707;000000;45.4;45.8;44.9;45.7;19200;867730
NKNC;D;20170710;000000;45.1;46;45.1;45.9;10600;483570
NKNC;D;20170711;000000;46.9;46.9;45.2;46;15600;714980
NKNC;D;20170712;000000;45.8;46.1;45.3;46;13400;614630
NKNC;D;20170713;000000;46;46.1;45.9;45.9;3800;174890
NKNC;D;20170714;000000;46.8;47.4;46.6;46.8;3000;140510
NKNC;D;20170717;000000;47.8;49.2;47.8;48.1;12300;590980
NKNC;D;20170718;000000;49.3;49.8;47.5;48.2;10000;484700
NKNC;D;20170719;000000;47.7;48.4;46;47.9;4100;193560
NKNC;D;20170720;000000;48.3;51.6;48.3;50;46000;2301260
NKNC;D;20170721;000000;50;50.6;47.9;49;20900;1018040
NKNC;D;20170724;000000;49.2;51;47.9;47.9;13500;667400
NKNC;D;20170725;000000;49.4;50.1;48;48;6800;333090
NKNC;D;20170726;000000;48.8;51.1;48.5;50.5;10100;503520
NKNC;D;20170727;000000;51.4;51.4;49.6;50.5;9100;459400
NKNC;D;20170728;000000;50.4;50.4;49.5;49.5;7200;359870
NKNC;D;20170731;000000;50.2;52.9;49.4;50.2;40000;2050200
NKNC;D;20170801;000000;50.9;50.9;49.8;50.8;3200;161730
NKNC;D;20170802;000000;50.8;51.8;50.7;50.9;3000;153400
NKNC;D;20170803;000000;51.7;52;50.3;51.4;7700;395370
NKNC;D;20170804;000000;51.4;51.4;50.7;50.8;1500;76420
NKNC;D;20170807;000000;51.7;51.7;50.8;51;3000;153050
NKNC;D;20170808;000000;51.5;51.5;49;50;11000;546940
NKNC;D;20170809;000000;50.1;51.4;50.1;50.9;7200;364670
NKNC;D;20170810;000000;50.9;51.5;50.4;51.3;7600;388980
NKNC;D;20170811;000000;51.5;51.5;50.7;50.9;3500;179080
NKNC;D;20170814;000000;51.2;52;51.1;51.6;2600;133910
NKNC;D;20170815;000000;50.8;51.5;50.7;51.1;2800;143400
NKNC;D;20170816;000000;51.6;51.6;50.9;51.1;6600;339150
NKNC;D;20170817;000000;51.7;53;51.7;51.7;4300;223470
NKNC;D;20170818;000000;51.6;51.6;50;51.1;16400;836410
NKNC;D;20170821;000000;52.1;52.1;49;51;18000;895800
NKNC;D;20170822;000000;50.5;51.4;50.5;50.6;14200;723370
NKNC;D;20170823;000000;50.8;51;50.4;51;5500;278100
NKNC;D;20170824;000000;51;51;49;50.3;21900;1083490
NKNC;D;20170825;000000;50.5;50.7;49.5;49.5;12500;626460
NKNC;D;20170828;000000;50;50;49.1;49.7;6900;342620
NKNC;D;20170829;000000;50;50;48.2;48.6;17200;842640
NKNC;D;20170830;000000;47.7;49.1;47.5;48.5;38600;1875660
NKNC;D;20170831;000000;48.2;52.7;48.1;49.6;41700;2078820
NKNC;D;20170901;000000;50.9;51;49.3;49.5;3100;155210
NKNC;D;20170904;000000;49.4;49.6;49;49.5;13400;662840
NKNC;D;20170905;000000;50.6;50.6;49.1;50;37300;1863360
NKNC;D;20170906;000000;50;50;48.9;49.3;27400;1352180
NKNC;D;20170907;000000;50;50;48.9;49.6;7900;392110
NKNC;D;20170908;000000;49.7;49.8;49.2;49.5;14000;691530
NKNC;D;20170911;000000;49.8;49.8;49.2;49.5;26700;1320550
NKNC;D;20170912;000000;49.9;49.9;49.1;49.5;19300;954620
NKNC;D;20170913;000000;49.7;49.7;49.5;49.7;9400;465760
NKNC;D;20170914;000000;49.4;49.4;49;49.3;11100;546130
NKNC;D;20170915;000000;49.1;49.5;49.1;49.2;9300;458430
NKNC;D;20170918;000000;48.8;49.8;48.2;49.1;32500;1595380
NKNC;D;20170919;000000;49.3;50.7;49.1;49.7;6800;337260
NKNC;D;20170920;000000;49.5;50.1;48.7;49.4;23200;1139080
NKNC;D;20170921;000000;48.6;49.9;48.6;49.5;10400;515130
NKNC;D;20170922;000000;49.7;49.9;48.1;48.7;8600;422400
NKNC;D;20170925;000000;48.4;49.5;48.4;49.4;14600;716170
NKNC;D;20170926;000000;50;50.4;49.1;49.6;12500;619020
NKNC;D;20170927;000000;49.7;49.7;49.4;49.5;17400;861350
NKNC;D;20170928;000000;50.4;52.4;48.4;49.5;16800;830000
NKNC;D;20170929;000000;49.5;49.5;49.3;49.3;4500;222420
NKNC;D;20171002;000000;49.3;49.6;48.7;49.4;18500;911010
NKNC;D;20171003;000000;49.6;49.8;49;49;4200;206790
NKNC;D;20171004;000000;49;49.3;48.7;49.3;7000;342870
NKNC;D;20171005;000000;49;49.1;48.9;48.9;1300;63700
NKNC;D;20171006;000000;49;49.2;48.6;49;6100;299080
NKNC;D;20171009;000000;49.1;49.2;48.8;48.9;4300;210660
NKNC;D;20171010;000000;49.1;49.5;48.8;49.3;11300;555370
NKNC;D;20171011;000000;49.3;50.3;49;49;2600;129690
NKNC;D;20171012;000000;50;50;48.9;48.9;2900;142330
NKNC;D;20171013;000000;49.3;49.3;48.8;49.1;1400;68470
NKNC;D;20171016;000000;50.3;50.3;49;49.2;15700;771920
NKNC;D;20171017;000000;49.3;49.4;49;49.1;7500;369990
NKNC;D;20171018;000000;49.9;49.9;48.5;49;41500;2023800
NKNC;D;20171019;000000;49;49;48.4;48.4;14800;722910
NKNC;D;20171020;000000;48.7;49.1;48.1;48.1;10100;489020
NKNC;D;20171023;000000;48.5;48.8;48.5;48.5;4000;194530
NKNC;D;20171024;000000;49;49.1;48.8;49;3800;186180
NKNC;D;20171025;000000;48.9;48.9;48.4;48.9;12000;585150
